file_id,machine_type,section,domain,condition,anomaly_score,model_id,experiment_id
ToyCar/test/section_00_source_test_anomaly_0000_noAttribute.wav,ToyCar,section_00,source,anomaly,0.007598290219902992,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0001_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006738198455423117,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0008_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006281008943915367,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0009_noAttribute.wav,ToyCar,section_00,source,anomaly,0.007298831827938557,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0010_noAttribute.wav,ToyCar,section_00,source,anomaly,0.005790988449007273,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0011_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0026196916587650776,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0013_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00352266663685441,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0017_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004619095008820295,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0022_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0032964199781417847,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0028_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003348197555169463,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0032_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004067547153681517,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0033_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0037900221068412066,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0037_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004432269372045994,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0039_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006212064530700445,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0042_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0036342316307127476,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0044_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0043456703424453735,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0047_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0023960485123097897,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0049_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0033319054637104273,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0051_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006940298713743687,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0060_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003030893625691533,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0064_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0029010088182985783,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0067_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006665264256298542,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0081_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003814294934272766,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0082_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003768955124542117,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0084_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002861051820218563,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0090_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002915357705205679,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0091_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0028468866366893053,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
ToyCar/test/section_00_source_test_anomaly_0094_noAttribute.wav,ToyCar,section_00,source,anomaly,0.010505933314561844,fp_naa_c1_mse_seed13711,server02_fp_naa_screening_20260817T070937Z
