file_id,machine_type,section,domain,condition,anomaly_score,model_id,experiment_id
ToyCar/test/section_00_source_test_anomaly_0000_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0031255551148205996,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0001_noAttribute.wav,ToyCar,section_00,source,anomaly,0.001984509639441967,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0008_noAttribute.wav,ToyCar,section_00,source,anomaly,0.001676107756793499,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0009_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0024498088750988245,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0010_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0016090446151793003,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0011_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0006507114740088582,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0013_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007725661853328347,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0017_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0012855245731770992,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0022_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007043830119073391,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0028_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0013084958773106337,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0032_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00048709427937865257,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0033_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0017464293632656336,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0037_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0014217061689123511,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0039_noAttribute.wav,ToyCar,section_00,source,anomaly,0.001810645218938589,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0042_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007831505499780178,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0044_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0009184216614812613,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0047_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0006755070062354207,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0049_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0004773359978571534,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0051_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00353256706148386,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0060_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0009661853546276689,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0064_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0004922669613733888,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0067_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0016821322496980429,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0081_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0011932321358472109,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0082_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0011335161980241537,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0084_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0011368634877726436,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0090_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0010784827172756195,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0091_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007570895832031965,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0094_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0044236937537789345,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0095_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00139148929156363,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0096_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0031382055021822453,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0097_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007642937125638127,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0103_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0010011530248448253,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0104_noAttribute.wav,ToyCar,section_00,source,anomaly,0.001460984698496759,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0106_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0012682367814704776,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0107_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0016038799658417702,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0120_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0010311915539205074,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0131_noAttribute.wav,ToyCar,section_00,source,anomaly,0.000865999492816627,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0138_noAttribute.wav,ToyCar,section_00,source,anomaly,0.001854657894000411,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0139_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0017093608621507883,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0143_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0019824132323265076,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0145_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0008869785815477371,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0146_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0012094797566533089,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0152_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0023662284947931767,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0164_noAttribute.wav,ToyCar,section_00,source,anomaly,-0.0004904437810182571,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0167_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0028743448201566935,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0170_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0007945611141622066,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0176_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0012984899803996086,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0180_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002719596726819873,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0187_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0017380444332957268,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0193_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00104561320040375,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0002_noAttribute.wav,ToyCar,section_00,source,normal,0.0011104517616331577,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0004_noAttribute.wav,ToyCar,section_00,source,normal,0.00024849281180649996,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0006_noAttribute.wav,ToyCar,section_00,source,normal,5.2034505642950535e-05,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0007_noAttribute.wav,ToyCar,section_00,source,normal,3.0526076443493366e-05,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0020_noAttribute.wav,ToyCar,section_00,source,normal,0.0007116704946383834,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0021_noAttribute.wav,ToyCar,section_00,source,normal,0.0010833059204742312,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0023_noAttribute.wav,ToyCar,section_00,source,normal,0.00010761362500488758,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0026_noAttribute.wav,ToyCar,section_00,source,normal,0.0010863794013857841,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0027_noAttribute.wav,ToyCar,section_00,source,normal,0.00031906203366816044,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0034_noAttribute.wav,ToyCar,section_00,source,normal,0.00042081752326339483,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0035_noAttribute.wav,ToyCar,section_00,source,normal,9.37185250222683e-05,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0036_noAttribute.wav,ToyCar,section_00,source,normal,0.0005374645115807652,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_normal_0043_noAttribute.wav,ToyCar,section_00,source,normal,0.000568571500480175,fp_naa_c0_global_ap,server02_fp_naa_c0_20260817T064722Z
