file_id,machine_type,section,domain,condition,anomaly_score,model_id,experiment_id
ToyCar/test/section_00_source_test_anomaly_0000_noAttribute.wav,ToyCar,section_00,source,anomaly,0.007985350675880909,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0001_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006597277708351612,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0008_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006383541040122509,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0009_noAttribute.wav,ToyCar,section_00,source,anomaly,0.007239190395921469,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0010_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00605130847543478,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0011_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002728013787418604,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0013_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0036659296602010727,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0017_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004581876564770937,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0022_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003453112207353115,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0028_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003399682231247425,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0032_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0040692840702831745,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0033_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003889717860147357,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0037_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004429889377206564,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0039_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006249702535569668,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0042_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0037065630313009024,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0044_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004389513749629259,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0047_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00238086748868227,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0049_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003374895080924034,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0051_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00725947879254818,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0060_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0029709639493376017,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0064_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0029590262565761805,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0067_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006600189488381147,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0081_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0038201080169528723,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0082_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003895872738212347,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0084_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0030525450129061937,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0090_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003104458563029766,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0091_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002840164816007018,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0094_noAttribute.wav,ToyCar,section_00,source,anomaly,0.01093312632292509,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0095_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00415857695043087,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0096_noAttribute.wav,ToyCar,section_00,source,anomaly,0.012693656608462334,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0097_noAttribute.wav,ToyCar,section_00,source,anomaly,0.002599377417936921,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0103_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0036062304861843586,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0104_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004835754167288542,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0106_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003927689976990223,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0107_noAttribute.wav,ToyCar,section_00,source,anomaly,0.005372620653361082,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0120_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004905369598418474,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0131_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00292666326276958,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0138_noAttribute.wav,ToyCar,section_00,source,anomaly,0.005589844658970833,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0139_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004475554917007685,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0143_noAttribute.wav,ToyCar,section_00,source,anomaly,0.006601730361580849,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0145_noAttribute.wav,ToyCar,section_00,source,anomaly,0.003622637828812003,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0146_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0048392885364592075,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0152_noAttribute.wav,ToyCar,section_00,source,anomaly,0.00650644488632679,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0164_noAttribute.wav,ToyCar,section_00,source,anomaly,0.013286994770169258,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0167_noAttribute.wav,ToyCar,section_00,source,anomaly,0.005461453925818205,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
ToyCar/test/section_00_source_test_anomaly_0170_noAttribute.wav,ToyCar,section_00,source,anomaly,0.004201160743832588,fp_naa_c0_freq_rdp8_beam,server02_fp_naa_c0_20260817T064722Z
